iter	RMSE
5710	0.06604782773
5711	0.06604057776
5712	0.06603240065
5713	0.06602336436
5714	0.06601621606
5715	0.06601097437
5716	0.06600505697
5717	0.06600148864
5718	0.06599641727
5719	0.06599366676
5720	0.06598789412
5721	0.06598020248
5722	0.06597646586
5723	0.06596970961
5724	0.06596195871
5725	0.06595173745
5726	0.06594538676
5727	0.06594112248
5728	0.06593735315
5729	0.06593227692
5730	0.0659278006
5731	0.06592236589
5732	0.06591970963
5733	0.06591900621
5734	0.06591047183
5735	0.06590561046
5736	0.0658996074
5737	0.06589519669
5738	0.06588821405
5739	0.06588361314
5740	0.06587758986
5741	0.06587407746
5742	0.06586944034
5743	0.06586333383
5744	0.06585763499
5745	0.0658542949
5746	0.0658525914
5747	0.06584774964
5748	0.06584115316
5749	0.06583536021
5750	0.06582988439
5751	0.06582673217
5752	0.06582176107
5753	0.06581921811
5754	0.06581365223
5755	0.06581000538
5756	0.06580450106
5757	0.06579893881
5758	0.06579404676
5759	0.06578889952
5760	0.0657831575
5761	0.06578246029
5762	0.06577634647
5763	0.0657702864
5764	0.06576339566
5765	0.06575883199
5766	0.06575784369
5767	0.06575292723
5768	0.06574944618
5769	0.06574287772
5770	0.0657368677
5771	0.06573410669
5772	0.06572848027
5773	0.06571920941
5774	0.06571213203
5775	0.06570663716
5776	0.065701379
5777	0.06569784713
5778	0.06569227718
5779	0.06568730925
5780	0.06568136848
5781	0.0656759563
5782	0.06566913222
5783	0.0656626892
5784	0.06565454338
5785	0.0656515303
5786	0.06564670952
5787	0.06563978186
5788	0.06563257874
5789	0.06562971434
5790	0.06562420607
5791	0.06561779519
5792	0.06561429814
5793	0.06560754172
5794	0.06560113343
5795	0.06559680803
5796	0.06559469747
5797	0.06558674938
5798	0.06557992674
5799	0.06557260736
5800	0.0655677108
5801	0.06556235586
5802	0.06555327522
5803	0.06554880831
5804	0.06554434685
5805	0.06553983773
5806	0.06553342821
5807	0.0655300955
5808	0.06552333996
5809	0.06552059939
5810	0.06551703358
5811	0.06551039941
5812	0.0655061212
5813	0.06550308512
5814	0.06549682778
5815	0.06549347556
5816	0.06548530499
5817	0.06548176469
5818	0.06548028432
5819	0.06547622224
5820	0.0654714167
5821	0.0654665722
5822	0.06546214421
5823	0.06545601641
5824	0.06544878321
5825	0.06544335578
5826	0.06543844389
5827	0.06543489311
5828	0.06542526097
5829	0.06542089694
5830	0.06541229191
5831	0.0654022626
5832	0.06539759007
5833	0.06539129601
5834	0.06538767622
5835	0.06537864546
5836	0.0653707551
5837	0.06536605161
5838	0.06536079591
5839	0.06535343428
5840	0.06534753843
5841	0.06533939485
5842	0.06533404147
5843	0.0653256377
5844	0.06532089006
5845	0.06531642264
5846	0.06531244175
5847	0.06530721237
5848	0.06529955269
5849	0.06529602416
5850	0.065291693
5851	0.06528500403
5852	0.06527626242
5853	0.06527006126
5854	0.06526416039
5855	0.06525878835
5856	0.06525438213
5857	0.06524770809
5858	0.06524172542
5859	0.06523556229
5860	0.0652326892
5861	0.06522887639
5862	0.06522342384
5863	0.06521845463
5864	0.06521099547
5865	0.06520393728
5866	0.06519921873
5867	0.06519233514
5868	0.06519164887
5869	0.06518643865
5870	0.06518272726
5871	0.06517828149
5872	0.06517231958
5873	0.06516594079
5874	0.06516062212
5875	0.06515596889
5876	0.06515215563
5877	0.0651464514
5878	0.06513924016
5879	0.06513411226
5880	0.0651318522
5881	0.06512539009
5882	0.06511837477
5883	0.06511483855
5884	0.06511063431
5885	0.06510817147
5886	0.06510106458
5887	0.06509261998
5888	0.06508549314
5889	0.06508263452
5890	0.0650800247
5891	0.06507500967
5892	0.06507015455
5893	0.06506195368
5894	0.06505878378
5895	0.06505284759
5896	0.06504454195
5897	0.06503844669
5898	0.06503117242
5899	0.06502597554
5900	0.06502176594
5901	0.06501768454
5902	0.06501230478
5903	0.06500813553
5904	0.06500380926
5905	0.06499896053
5906	0.06499348585
5907	0.06498803463
5908	0.06498521574
5909	0.06498128321
5910	0.06497312613
5911	0.06497132593
5912	0.06496742919
5913	0.06496057468
5914	0.06495575706
5915	0.0649522621
5916	0.06494789304
5917	0.06494027185
5918	0.06493495981
5919	0.06493078311
5920	0.064924774
5921	0.06492030796
5922	0.06491657945
5923	0.06491160888
5924	0.06490621946
5925	0.06489808324
5926	0.06489554632
5927	0.06489240639
5928	0.06488379895
5929	0.06487979151
5930	0.06487280098
5931	0.06486489901
5932	0.06485934492
5933	0.06485267561
5934	0.06484570215
5935	0.06484270045
5936	0.06483618286
5937	0.06483023306
5938	0.06482721592
5939	0.0648225921
5940	0.06481970824
5941	0.06481460149
5942	0.06480770428
5943	0.06480471602
5944	0.06479849846
5945	0.06479508264
5946	0.06479165649
5947	0.06478815432
5948	0.06478039895
5949	0.06477786446
5950	0.06477144424
5951	0.06476290828
5952	0.06475183878
5953	0.0647454009
5954	0.06473658055
5955	0.06473095383
5956	0.06472399454
5957	0.06471737643
5958	0.06470959288
5959	0.06470171725
5960	0.06469697042
5961	0.06469047101
5962	0.06468644421
5963	0.06467996702
5964	0.06467453723
5965	0.06467062778
5966	0.06466441368
5967	0.06466007491
5968	0.06465380841
5969	0.06464672755
5970	0.06464290753
5971	0.06463963951
5972	0.06463216189
5973	0.06462792998
5974	0.06462332031
5975	0.06461860319
5976	0.06461311188
5977	0.06460840282
5978	0.06460353601
5979	0.06460090538
5980	0.06459551131
5981	0.06458941269
5982	0.06458388567
5983	0.0645785501
5984	0.06457168722
5985	0.0645688167
5986	0.06456160926
5987	0.06455705498
5988	0.06455169691
5989	0.0645453713
5990	0.06454210237
5991	0.06453484708
5992	0.06452934942
5993	0.06452453979
5994	0.06451990286
5995	0.06451544198
5996	0.06451151385
5997	0.06450241542
5998	0.06449616949
5999	0.06449185453
